Tools,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516278,1612.038,1,OK,0.1131833,-0.0509909,-0.9922648,0.0000000,159.201,4.793,-137.093,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516286,1612.063,1,OK,0.1132433,-0.0516291,-0.9922250,0.0000000,159.203,4.821,-137.089,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516294,1612.088,1,OK,0.1133408,-0.0518581,-0.9922019,0.0000000,159.189,4.841,-137.073,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516302,1612.113,1,OK,0.1134435,-0.0510462,-0.9922323,0.0000000,159.171,4.818,-137.073,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516310,1612.138,1,OK,0.1135246,-0.0514913,-0.9922000,0.0000000,159.167,4.846,-137.066,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516318,1612.163,1,OK,0.1135864,-0.0504941,-0.9922442,0.0000000,159.164,4.823,-137.073,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516326,1612.188,1,OK,0.1135396,-0.0510188,-0.9922227,0.0000000,159.178,4.837,-137.052,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516334,1612.213,1,OK,0.1135574,-0.0510826,-0.9922174,0.0000000,159.189,4.859,-137.040,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516342,1612.238,1,OK,0.1136035,-0.0495847,-0.9922881,0.0000000,159.185,4.825,-137.037,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516350,1612.263,1,OK,0.1136086,-0.0495142,-0.9922910,0.0000000,159.187,4.830,-137.020,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516358,1612.288,1,OK,0.1136126,-0.0491725,-0.9923075,0.0000000,159.184,4.825,-137.003,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516366,1612.313,1,OK,0.1136709,-0.0480472,-0.9923560,0.0000000,159.184,4.808,-137.009,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516374,1612.338,1,OK,0.1134646,-0.0494903,-0.9923087,0.0000000,159.242,4.865,-136.989,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516382,1612.363,1,OK,0.1134211,-0.0495629,-0.9923100,0.0000000,159.267,4.887,-136.975,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516390,1612.388,1,OK,0.1135376,-0.0486086,-0.9923439,0.0000000,159.258,4.874,-136.984,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516398,1612.413,1,OK,0.1136465,-0.0484058,-0.9923413,0.0000000,159.258,4.883,-136.994,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516406,1612.438,1,OK,0.1137203,-0.0489115,-0.9923081,0.0000000,159.255,4.912,-136.990,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516414,1612.463,1,OK,0.1138597,-0.0482088,-0.9923265,0.0000000,159.224,4.888,-136.984,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516422,1612.488,1,OK,0.1139635,-0.0477622,-0.9923362,0.0000000,159.219,4.879,-136.991,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516430,1612.513,1,OK,0.1140056,-0.0476928,-0.9923347,0.0000000,159.213,4.881,-136.981,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516438,1612.538,1,OK,0.1142653,-0.0466153,-0.9923560,0.0000000,159.177,4.849,-137.000,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516446,1612.563,1,OK,0.1143697,-0.0473811,-0.9923077,0.0000000,159.178,4.880,-137.009,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516454,1612.588,1,OK,0.1145050,-0.0466150,-0.9923284,0.0000000,159.160,4.865,-137.004,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516462,1612.613,1,OK,0.1147209,-0.0452934,-0.9923647,0.0000000,159.130,4.826,-137.033,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516470,1612.638,1,OK,0.1147426,-0.0462432,-0.9923183,0.0000000,159.133,4.848,-137.020,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516478,1612.663,1,OK,0.1146520,-0.0486617,-0.9922132,0.0000000,159.169,4.937,-136.989,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516486,1612.688,1,OK,0.1149095,-0.0475537,-0.9922371,0.0000000,159.126,4.900,-136.997,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516494,1612.713,1,OK,0.1149334,-0.0486187,-0.9921827,0.0000000,159.128,4.945,-136.982,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516502,1612.738,1,OK,0.1150170,-0.0486870,-0.9921697,0.0000000,159.131,4.952,-136.993,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516510,1612.763,1,OK,0.1150201,-0.0493210,-0.9921380,0.0000000,159.150,4.985,-136.985,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516518,1612.788,1,OK,0.1149700,-0.0506412,-0.9920773,0.0000000,159.176,5.035,-136.973,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516526,1612.813,1,OK,0.1149722,-0.0502140,-0.9920988,0.0000000,159.182,5.018,-136.964,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516534,1612.838,1,OK,0.1149873,-0.0510590,-0.9920539,0.0000000,159.196,5.059,-136.958,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516542,1612.863,1,OK,0.1151534,-0.0504245,-0.9920671,0.0000000,159.166,5.034,-136.951,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516550,1612.888,1,OK,0.1151863,-0.0513992,-0.9920132,0.0000000,159.184,5.082,-136.953,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516558,1612.913,1,OK,0.1152674,-0.0517365,-0.9919863,0.0000000,159.171,5.091,-136.946,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516566,1612.938,1,OK,0.1152622,-0.0514518,-0.9920017,0.0000000,159.163,5.086,-136.925,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516574,1612.963,1,OK,0.1153525,-0.0500660,-0.9920621,0.0000000,159.158,5.051,-136.932,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516582,1612.987,1,OK,0.1154082,-0.0497151,-0.9920733,0.0000000,159.156,5.060,-136.931,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516590,1613.012,1,OK,0.1155082,-0.0500083,-0.9920469,0.0000000,159.148,5.079,-136.933,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516598,1613.037,1,OK,0.1156453,-0.0491457,-0.9920740,0.0000000,159.117,5.053,-136.928,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516606,1613.062,1,OK,0.1157716,-0.0483410,-0.9920988,0.0000000,159.096,5.041,-136.925,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516614,1613.087,1,OK,0.1157617,-0.0499782,-0.9920189,0.0000000,159.112,5.091,-136.915,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516622,1613.112,1,OK,0.1158409,-0.0500541,-0.9920058,0.0000000,159.105,5.096,-136.917,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516630,1613.137,1,OK,0.1159606,-0.0475976,-0.9921127,0.0000000,159.077,5.026,-136.928,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516638,1613.162,1,OK,0.1160240,-0.0472869,-0.9921201,0.0000000,159.082,5.030,-136.931,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516646,1613.187,1,OK,0.1161450,-0.0468698,-0.9921258,0.0000000,159.078,5.020,-136.954,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516654,1613.212,1,OK,0.1162726,-0.0473258,-0.9920892,0.0000000,159.067,5.042,-136.962,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516662,1613.237,1,OK,0.1162932,-0.0477279,-0.9920675,0.0000000,159.070,5.057,-136.951,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516670,1613.262,1,OK,0.1162626,-0.0485237,-0.9920325,0.0000000,159.088,5.088,-136.945,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516678,1613.287,1,OK,0.1163485,-0.0477144,-0.9920617,0.0000000,159.075,5.073,-136.949,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516686,1613.312,1,OK,0.1164056,-0.0478627,-0.9920478,0.0000000,159.071,5.088,-136.950,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516694,1613.337,1,OK,0.1164792,-0.0471089,-0.9920753,0.0000000,159.071,5.083,-136.962,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516702,1613.362,1,OK,0.1164043,-0.0472656,-0.9920766,0.0000000,159.097,5.108,-136.954,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516710,1613.387,1,OK,0.1163293,-0.0474220,-0.9920779,0.0000000,159.125,5.133,-136.947,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516718,1613.412,1,OK,0.1163309,-0.0482345,-0.9920386,0.0000000,159.133,5.160,-136.941,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516726,1613.437,1,OK,0.1162742,-0.0484359,-0.9920354,0.0000000,159.155,5.183,-136.929,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516734,1613.462,1,OK,0.1163275,-0.0484844,-0.9920268,0.0000000,159.156,5.189,-136.938,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516742,1613.487,1,OK,0.1163551,-0.0494149,-0.9919776,0.0000000,159.166,5.225,-136.937,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516750,1613.512,1,OK,0.1164989,-0.0495101,-0.9919560,0.0000000,159.141,5.224,-136.936,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516758,1613.537,1,OK,0.1165469,-0.0500005,-0.9919258,0.0000000,159.133,5.243,-136.926,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516766,1613.562,1,OK,0.1165839,-0.0495996,-0.9919416,0.0000000,159.134,5.229,-136.930,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516774,1613.587,1,OK,0.1166213,-0.0505266,-0.9918904,0.0000000,159.122,5.253,-136.908,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516782,1613.612,1,OK,0.1165951,-0.0517402,-0.9918309,0.0000000,159.132,5.297,-136.893,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516790,1613.637,1,OK,0.1166138,-0.0518694,-0.9918220,0.0000000,159.139,5.314,-136.895,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516798,1613.662,1,OK,0.1166197,-0.0521403,-0.9918071,0.0000000,159.150,5.340,-136.896,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516806,1613.687,1,OK,0.1167320,-0.0519337,-0.9918047,0.0000000,159.134,5.346,-136.907,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516814,1613.712,1,OK,0.1168878,-0.0513195,-0.9918183,0.0000000,159.095,5.326,-136.914,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516822,1613.737,1,OK,0.1168153,-0.0516474,-0.9918098,0.0000000,159.099,5.344,-136.894,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516830,1613.762,1,OK,0.1167094,-0.0504884,-0.9918820,0.0000000,159.112,5.331,-136.883,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516838,1613.787,1,OK,0.1168223,-0.0507714,-0.9918542,0.0000000,159.088,5.339,-136.880,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516846,1613.812,1,OK,0.1168218,-0.0507726,-0.9918542,0.0000000,159.092,5.352,-136.880,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516854,1613.837,1,OK,0.1168642,-0.0494276,-0.9919172,0.0000000,159.089,5.317,-136.902,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516862,1613.862,1,OK,0.1168417,-0.0499049,-0.9918959,0.0000000,159.098,5.348,-136.895,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516870,1613.887,1,OK,0.1168582,-0.0501918,-0.9918795,0.0000000,159.095,5.361,-136.893,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516878,1613.912,1,OK,0.1168376,-0.0505876,-0.9918618,0.0000000,159.093,5.377,-136.874,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516886,1613.937,1,OK,0.1168774,-0.0495658,-0.9919087,0.0000000,159.086,5.351,-136.883,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516894,1613.962,1,OK,0.1169307,-0.0492930,-0.9919160,0.0000000,159.098,5.361,-136.903,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516902,1613.987,1,OK,0.1168366,-0.0506570,-0.9918584,0.0000000,159.139,5.427,-136.896,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516910,1614.012,1,OK,0.1169215,-0.0512124,-0.9918199,0.0000000,159.138,5.442,-136.917,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516918,1614.037,1,OK,0.1168989,-0.0489668,-0.9919359,0.0000000,159.147,5.390,-136.933,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516926,1614.062,1,OK,0.1169531,-0.0495505,-0.9919006,0.0000000,159.148,5.426,-136.936,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516934,1614.087,1,OK,0.1170280,-0.0474873,-0.9919926,0.0000000,159.138,5.389,-136.951,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516942,1614.112,1,OK,0.1171176,-0.0471421,-0.9919985,0.0000000,159.121,5.374,-136.962,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516950,1614.137,1,OK,0.1172673,-0.0459129,-0.9920385,0.0000000,159.090,5.339,-136.977,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516958,1614.162,1,OK,0.1173670,-0.0459033,-0.9920272,0.0000000,159.073,5.344,-136.987,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516966,1614.187,1,OK,0.1174252,-0.0468338,-0.9919768,0.0000000,159.079,5.386,-136.995,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516974,1614.211,1,OK,0.1173635,-0.0463390,-0.9920073,0.0000000,159.080,5.380,-136.974,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516982,1614.236,1,OK,0.1175184,-0.0447589,-0.9920615,0.0000000,159.028,5.331,-136.977,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516990,1614.261,1,OK,0.1175665,-0.0440871,-0.9920859,0.0000000,159.017,5.320,-136.980,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,516998,1614.286,1,OK,0.1175776,-0.0446041,-0.9920615,0.0000000,159.012,5.339,-136.970,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517006,1614.311,1,OK,0.1175581,-0.0442961,-0.9920776,0.0000000,159.024,5.343,-136.975,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517014,1614.336,1,OK,0.1175646,-0.0447925,-0.9920545,0.0000000,159.013,5.364,-136.961,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517022,1614.361,1,OK,0.1173610,-0.0466979,-0.9919908,0.0000000,159.059,5.452,-136.932,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517030,1614.386,1,OK,0.1173964,-0.0478257,-0.9919329,0.0000000,159.055,5.491,-136.932,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517038,1614.411,1,OK,0.1173661,-0.0479477,-0.9919306,0.0000000,159.059,5.507,-136.933,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517046,1614.436,1,OK,0.1172838,-0.0475896,-0.9919575,0.0000000,159.060,5.510,-136.918,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517054,1614.461,1,OK,0.1172737,-0.0471821,-0.9919782,0.0000000,159.060,5.510,-136.923,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517062,1614.486,1,OK,0.1172608,-0.0475698,-0.9919612,0.0000000,159.076,5.529,-136.937,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517070,1614.511,1,OK,0.1172224,-0.0476302,-0.9919628,0.0000000,159.080,5.546,-136.930,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517078,1614.536,1,OK,0.1172417,-0.0484922,-0.9919188,0.0000000,159.088,5.589,-136.942,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517086,1614.561,1,OK,0.1172997,-0.0487680,-0.9918984,0.0000000,159.064,5.594,-136.942,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517094,1614.586,1,OK,0.1174196,-0.0485816,-0.9918934,0.0000000,159.050,5.584,-136.968,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517102,1614.611,1,OK,0.1176018,-0.0484983,-0.9918759,0.0000000,159.019,5.579,-136.993,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517110,1614.636,1,OK,0.1174872,-0.0481174,-0.9919080,0.0000000,159.033,5.582,-136.972,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517118,1614.661,1,OK,0.1175334,-0.0477339,-0.9919211,0.0000000,159.023,5.563,-136.978,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517126,1614.686,1,OK,0.1177228,-0.0474501,-0.9919122,0.0000000,158.988,5.532,-137.005,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517134,1614.711,1,OK,0.1177942,-0.0488937,-0.9918336,0.0000000,158.973,5.556,-137.003,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517142,1614.736,1,OK,0.1177323,-0.0488246,-0.9918444,0.0000000,158.978,5.548,-136.999,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517150,1614.761,1,OK,0.1177447,-0.0493197,-0.9918184,0.0000000,158.970,5.542,-137.004,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517158,1614.786,1,OK,0.1176688,-0.0505250,-0.9917668,0.0000000,158.988,5.567,-136.995,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517166,1614.811,1,OK,0.1175828,-0.0504216,-0.9917822,0.0000000,159.003,5.560,-136.988,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517174,1614.836,1,OK,0.1175278,-0.0510011,-0.9917591,0.0000000,159.016,5.577,-136.988,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517182,1614.861,1,OK,0.1174155,-0.0531137,-0.9916615,0.0000000,159.046,5.631,-136.977,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517190,1614.886,1,OK,0.1174355,-0.0541481,-0.9916032,0.0000000,159.047,5.648,-136.982,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517198,1614.911,1,OK,0.1174813,-0.0535233,-0.9916317,0.0000000,159.041,5.632,-136.992,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517206,1614.936,1,OK,0.1172841,-0.0558588,-0.9915262,0.0000000,159.092,5.718,-136.964,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517214,1614.961,1,OK,0.1172844,-0.0551788,-0.9915642,0.0000000,159.091,5.705,-136.959,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517222,1614.986,1,OK,0.1174932,-0.0546274,-0.9915701,0.0000000,159.057,5.689,-136.976,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517230,1615.011,1,OK,0.1175228,-0.0545968,-0.9915682,0.0000000,159.071,5.707,-136.972,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517238,1615.036,1,OK,0.1175589,-0.0547571,-0.9915551,0.0000000,159.074,5.723,-136.969,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517246,1615.061,1,OK,0.1176742,-0.0549744,-0.9915294,0.0000000,159.063,5.736,-136.967,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517254,1615.086,1,OK,0.1178273,-0.0547856,-0.9915217,0.0000000,159.054,5.738,-136.980,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517262,1615.111,1,OK,0.1179278,-0.0536841,-0.9915700,0.0000000,159.049,5.710,-136.984,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517270,1615.136,1,OK,0.1180221,-0.0532023,-0.9915847,0.0000000,159.049,5.699,-136.989,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517278,1615.161,1,OK,0.1180496,-0.0549040,-0.9914887,0.0000000,159.066,5.756,-136.978,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517286,1615.186,1,OK,0.1183676,-0.0535167,-0.9915266,0.0000000,159.015,5.708,-136.994,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517294,1615.211,1,OK,0.1183579,-0.0535590,-0.9915255,0.0000000,159.035,5.718,-136.984,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517302,1615.236,1,OK,0.1184023,-0.0552478,-0.9914275,0.0000000,159.045,5.770,-136.963,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517310,1615.261,1,OK,0.1184772,-0.0557159,-0.9913924,0.0000000,159.058,5.794,-136.968,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517318,1615.286,1,OK,0.1185671,-0.0569509,-0.9913115,0.0000000,159.062,5.837,-136.956,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517326,1615.311,1,OK,0.1185656,-0.0580862,-0.9912458,0.0000000,159.075,5.866,-136.932,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517334,1615.336,1,OK,0.1186519,-0.0592509,-0.9911665,0.0000000,159.061,5.893,-136.904,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517342,1615.361,1,OK,0.1186883,-0.0592281,-0.9911635,0.0000000,159.070,5.901,-136.892,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517350,1615.386,1,OK,0.1187762,-0.0589486,-0.9911697,0.0000000,159.057,5.896,-136.872,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517358,1615.410,1,OK,0.1188830,-0.0581251,-0.9912055,0.0000000,159.048,5.862,-136.869,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517366,1615.435,1,OK,0.1188059,-0.0597571,-0.9911177,0.0000000,159.080,5.911,-136.846,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517374,1615.460,1,OK,0.1189996,-0.0598666,-0.9910878,0.0000000,159.053,5.898,-136.853,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517382,1615.485,1,OK,0.1191193,-0.0584681,-0.9911569,0.0000000,159.042,5.853,-136.863,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517390,1615.510,1,OK,0.1191616,-0.0591666,-0.9911104,0.0000000,159.050,5.866,-136.855,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517398,1615.535,1,OK,0.1191333,-0.0601527,-0.9910544,0.0000000,159.074,5.897,-136.839,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517406,1615.560,1,OK,0.1191852,-0.0603206,-0.9910380,0.0000000,159.084,5.900,-136.835,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517414,1615.585,1,OK,0.1194951,-0.0571161,-0.9911905,0.0000000,159.037,5.793,-136.873,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517422,1615.610,1,OK,0.1196793,-0.0558186,-0.9912422,0.0000000,159.016,5.752,-136.885,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517430,1615.635,1,OK,0.1197833,-0.0568334,-0.9911720,0.0000000,159.026,5.784,-136.884,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517438,1615.660,1,OK,0.1199483,-0.0571836,-0.9911319,0.0000000,159.008,5.790,-136.884,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517446,1615.685,1,OK,0.1202042,-0.0566150,-0.9911335,0.0000000,158.979,5.764,-136.902,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517454,1615.710,1,OK,0.1202153,-0.0586474,-0.9910140,0.0000000,159.009,5.838,-136.878,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517462,1615.735,1,OK,0.1203437,-0.0585285,-0.9910055,0.0000000,159.000,5.843,-136.866,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517470,1615.760,1,OK,0.1205164,-0.0573458,-0.9910536,0.0000000,158.966,5.798,-136.850,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,517478,1615.785,1,OK,0.1206807,-0.0567471,-0.9910681,0.0000000,158.960,5.781,-136.864,0.0000000,0
